fuente,anio,archivo_zip,archivo_dta,variable,label_dta
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C5R8,Total inversiones en activos fijos -Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R8C2,Total inversiones en activos fijos -Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R10C2,Total  inversiones en activos fijos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R1C4,Valorización  causadas en el año - Terrenos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R5C4,Valorización  causadas en el año - Edificios y estructuras
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R6C4,Valorización  causadas en el año - Maquinaria y equipo Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C4R10,Valorización  causadas en el año -Equipo de informática y comunicación
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C5R10,Valorización  causadas en el año -Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R8C4,Valorización  causadas en el año -Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R10C4,Total Valorización  causadas en el año
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C2R11,Retiros  causados - Edificios y estructuras
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C3R11,Retiros  causados - Maquinaria y equipo Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C4R11,Retiros  causados -Equipo de informática y comunicación
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C5R11,Retiros  causados -Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C6R11,Retiros  causados -Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C7R11,Total Retiros  causados
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C1R12,Valor en libros de los activos vendidos - Terrenos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C2R12,Valor en libros de los activos vendidos - Edificios y estructuras
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C3R12,Valor en libros de los activos vendidos - Maquinaria y equipo Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C4R12,Valor en libros de los activos vendidos -Equipo de informática y comunicación
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C5R12,Valor en libros de los activos vendidos -Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C6R12,Valor en libros de los activos vendidos -Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C7R12,Total Valor en libros de los activos vendidos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C2R13,Depreciación acumulada de los activos vendidos - Edificios y estructuras
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C3R13,Depreciación acumulada de los activos vendidos - Maquinaria y equipo Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C4R13,Depreciación acumulada de los activos vendidos -Equipo de informática y comunica
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C5R13,Depreciación acumulada de los activos vendidos -Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C6R13,Depreciación acumulada de los activos vendidos -Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C7R13,Total Depreciación acumulada de los activos vendidos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R1C6,Valor en libros del año actual - Terrenos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R5C6,Valor en libros del año actual - Edificios y estructuras
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R6C6,Valor en libros del año actual - Maquinaria y equipo Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C4R14,Valor en libros del año actual -Equipo de informática y comunicación
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C5R14,Valor en libros del año actual -Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R8C6,Valor en libros del año actual -Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R10C6,Total Valor en libros del año actual
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R5C7,Depreciación causada en el año - Edificios y estructuras
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R6C7,Depreciación causada en el año - Maquinaria y equipo Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C4R15,Depreciación causada en el año -Equipo de informática y comunicación
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7C5R15,Depreciación causada en el año -Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R8C7,Depreciación causada en el año -Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R10C7,Total Depreciación causada en el año
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R16C1,Desvalorizaciones causadas en el año- Terrenos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R16C2,Desvalorizaciones causadas en el año- Edificios y estructuras
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R16C3,Desvalorizaciones causadas en el año- Maquinaria y equipo Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R16C4,Desvalorizaciones causadas en el año-Equipo de informática y comunicación
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R16C5,Desvalorizaciones causadas en el año-Equipos de oficina
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R16C6,Desvalorizaciones causadas en el año-Equipo de transporte
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R16C7,Total Desvalorizaciones causadas en el año actual
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R17C2,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R17C3,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R17C4,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R17C5,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R17C6,Valor de los activos trasladados en el año a otros establecimientos de la empres
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R17C7,Total Valor de los activos trasladados en el año a otros establecimientos de la
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R18C2,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R18C3,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R18C4,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R18C5,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R18C6,Valor de los activos recibidos en el año por traslado de otros establecimientos
EAM,2008,EAM_2008.zip,EAM_2008.dta,C7R18C7,Total Valor de los activos recibidos en el año por traslado de otros establecimi
EAM,2008,EAM_2008.zip,EAM_2008.dta,C2R5CERT,Ingresos por cert causados en el año.
EAM,2008,EAM_2008.zip,EAM_2008.dta,PETROC,Cantidad de Petróleo crudo
EAM,2008,EAM_2008.zip,EAM_2008.dta,PETROV,Valor de Petróleo crudo
EAM,2008,EAM_2008.zip,EAM_2008.dta,DIESC,Cantidad de Diésel Oíl
EAM,2008,EAM_2008.zip,EAM_2008.dta,DIESV,Valor de Diésel Oíl
EAM,2008,EAM_2008.zip,EAM_2008.dta,FUELC,Cantidad de Fuel Oíl
EAM,2008,EAM_2008.zip,EAM_2008.dta,FUELV,Valor de Fuel Oíl
EAM,2008,EAM_2008.zip,EAM_2008.dta,GASOLC,Cantidad de Gasolina
EAM,2008,EAM_2008.zip,EAM_2008.dta,GASOLV,Valor de Gasolina
EAM,2008,EAM_2008.zip,EAM_2008.dta,KEROSC,Cantidad de Querosén
EAM,2008,EAM_2008.zip,EAM_2008.dta,KEROSV,Valor de Querosén
EAM,2008,EAM_2008.zip,EAM_2008.dta,GASNC,Cantidad de Gas natural
EAM,2008,EAM_2008.zip,EAM_2008.dta,GASNV,Valor de Gas natural
EAM,2008,EAM_2008.zip,EAM_2008.dta,GASPC,Cantidad de Gas propano - GLP
EAM,2008,EAM_2008.zip,EAM_2008.dta,GASPV,Valor de Gas propano - GLP
EAM,2008,EAM_2008.zip,EAM_2008.dta,CARBONMC,Cantidad de Carbón mineral
EAM,2008,EAM_2008.zip,EAM_2008.dta,CARBONMV,Valor de Carbón mineral
EAM,2008,EAM_2008.zip,EAM_2008.dta,CARBONCC,Cantidad de Carbón coque
EAM,2008,EAM_2008.zip,EAM_2008.dta,CARBONCV,Valor de Carbón coque
EAM,2008,EAM_2008.zip,EAM_2008.dta,CARBONVC,Cantidad de Carbón vegetal
EAM,2008,EAM_2008.zip,EAM_2008.dta,CARBONVV,Valor de Carbón vegetal
EAM,2008,EAM_2008.zip,EAM_2008.dta,LENAC,Cantidad de Leña
EAM,2008,EAM_2008.zip,EAM_2008.dta,LENAV,Valor de Leña
EAM,2008,EAM_2008.zip,EAM_2008.dta,BAGAC,Cantidad de Bagazo de caña
EAM,2008,EAM_2008.zip,EAM_2008.dta,BAGAV,Valor de Bagazo de caña
EAM,2008,EAM_2008.zip,EAM_2008.dta,CASCAC,Cantidad de Cascarilla de arroz
EAM,2008,EAM_2008.zip,EAM_2008.dta,CASCAV,Valor de Cascarilla de arroz
EAM,2008,EAM_2008.zip,EAM_2008.dta,CASCAFC,Cantidad de Cascarilla de café
EAM,2008,EAM_2008.zip,EAM_2008.dta,CASCAFV,Valor de Cascarilla de café
EAM,2008,EAM_2008.zip,EAM_2008.dta,RESPALC,Cantidad de Residuos de palma
EAM,2008,EAM_2008.zip,EAM_2008.dta,RESPALV,Valor de Residuos de palma
EAM,2008,EAM_2008.zip,EAM_2008.dta,TOTALV,Valor total Energéticos
EAM,2008,EAM_2008.zip,EAM_2008.dta,PRODBR2,Producción Bruta
EAM,2008,EAM_2008.zip,EAM_2008.dta,PRODBIND,Producción Industrial
EAM,2008,EAM_2008.zip,EAM_2008.dta,CONSMATE,Consumo de Materias
EAM,2008,EAM_2008.zip,EAM_2008.dta,CONSIN,Otros Gastos
EAM,2008,EAM_2008.zip,EAM_2008.dta,CONSIN2,Consumo Intermedio
EAM,2008,EAM_2008.zip,EAM_2008.dta,PRESSPER,Prestaciones de Permanente
EAM,2008,EAM_2008.zip,EAM_2008.dta,SALARPER,Salario de Permanentes
EAM,2008,EAM_2008.zip,EAM_2008.dta,PRESPYTE,Prestaciones de Permanente y Temporal Directo
EAM,2008,EAM_2008.zip,EAM_2008.dta,SALPEYTE,Salario Personal Permanente y Temporal
EAM,2008,EAM_2008.zip,EAM_2008.dta,EELEC,Energía Eléctrica en kw
EAM,2008,EAM_2008.zip,EAM_2008.dta,INVEBRTA,Inversión Bruta
EAM,2008,EAM_2008.zip,EAM_2008.dta,ACTIVFI,Activos Fijos
EAM,2008,EAM_2008.zip,EAM_2008.dta,DEPRECIA,Depreciación
EAM,2008,EAM_2008.zip,EAM_2008.dta,PERTOTAL,Personal Permanente + Propietarios + Personal Temporal Directo + Temporal Empres
EAM,2008,EAM_2008.zip,EAM_2008.dta,PERTEM3,Personal Temporal Directo
EAM,2008,EAM_2008.zip,EAM_2008.dta,PERSOCU,Personal Permanente
EAM,2008,EAM_2008.zip,EAM_2008.dta,PERSOESC,Personal Permanente + Propietarios
EAM,2008,EAM_2008.zip,EAM_2008.dta,PPERYTEM,Personal Permanente + Temporal Directo
EAM,2008,EAM_2008.zip,EAM_2008.dta,VALAGRI,Valor Agregado
EAM,2008,EAM_2008.zip,EAM_2008.dta,VALQCONS,Valor de la materia prima consumida
EAM,2008,EAM_2008.zip,EAM_2008.dta,VALORCOM,Valor de la materia prima comprada
EAM,2008,EAM_2008.zip,EAM_2008.dta,VALORCX,Valor compras de materia prima en el exterior
EAM,2008,EAM_2008.zip,EAM_2008.dta,PORCON,Porcentaje consumo origen extranjero
EAM,2008,EAM_2008.zip,EAM_2008.dta,PORCVT,Porcentaje vendido al exterior
EAM,2008,EAM_2008.zip,EAM_2008.dta,VALVFAB,Valor de la producción
EAM,2008,EAM_2008.zip,EAM_2008.dta,VALORVEN,Valor de las ventas
EAM,2009,EAM_2009.zip,EAM_2009.dta,NORDEMP,Número de Empresa
EAM,2009,EAM_2009.zip,EAM_2009.dta,NORDEST,Número de Establecimiento
EAM,2009,EAM_2009.zip,EAM_2009.dta,DPTO,Departamento
EAM,2009,EAM_2009.zip,EAM_2009.dta,CIIU3,CIIU
EAM,2009,EAM_2009.zip,EAM_2009.dta,PERIODO,Año
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C1N," Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción -"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C2N," Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción -"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C1E," Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción -"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C2E," Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción -"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C1," Propietarios, socios y familiares (sin remuneración fija) Mujer - Producción -"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C2," Propietarios, socios y familiares (sin remuneración fija) Hombre - Producción -"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C3," Propietarios, socios y familiares (sin remuneración fija) Mujer - Administrativ"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C4," Propietarios, socios y familiares (sin remuneración fija) Hombre - Administrati"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C1T," Propietarios, socios y familiares (sin remuneración fija) Total personal ocupad"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C2T," Propietarios, socios y familiares (sin remuneración fija) Total personal ocupad"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C3N,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesi
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C4N,Personal permanente (contrato a término indefinido) Hombre - Producción - Profes
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C3E,Personal permanente (contrato a término indefinido) Mujer - Producción - Profesi
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C4E,Personal permanente (contrato a término indefinido) Hombre - Producción - Profes
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C1,Personal permanente (contrato a término indefinido) Mujer - Producción - Obrero
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C2,Personal permanente (contrato a término indefinido) Hombre - Producción - Obrero
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C3,Personal permanente (contrato a término indefinido) Mujer - Producción - Adminis
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C4,Personal permanente (contrato a término indefinido) Hombre - Producción - Admini
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C3T,Personal permanente (contrato a término indefinido) - Mujer-  Total Personal ocu
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C4T,Personal permanente (contrato a término indefinido) - hombre-  Total Personal oc
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C5N, Temporal contratado directamente por el establecimiento - Mujer  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C6N, Temporal contratado directamente por el establecimiento - Hombre  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C5E, Temporal contratado directamente por el establecimiento - Mujer  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C6E, Temporal contratado directamente por el establecimiento - Hombre  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R3C1, Temporal contratado directamente por el establecimiento - Mujer  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R3C2, Temporal contratado directamente por el establecimiento - Hombre  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R3C3, Temporal contratado directamente por el establecimiento - Mujer  - Administrati
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R3C4, Temporal contratado directamente por el establecimiento - Hombre  - Administrat
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C5T, Temporal contratado directamente por el establecimiento - Mujer  -Total Persona
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C6T, Temporal contratado directamente por el establecimiento - Hombre  - Total Perso
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C7N, Temporal contratado  a través de empresas especializadas - Mujer  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C8N, Temporal contratado  a través de empresas especializadas - Hombre  - Producción
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C7E, Temporal contratado  a través de empresas especializadas - Mujer  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C8E, Temporal contratado  a través de empresas especializadas - Hombre  - Producción
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C1, Temporal contratado  a través de empresas especializadas - Mujer  - Producción-
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C2, Temporal contratado  a través de empresas especializadas - Hombre  - Producción
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C3, Temporal contratado  a través de empresas especializadas - Mujer  - Administrat
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C4, Temporal contratado  a través de empresas especializadas - Hombre  - Administra
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C7T, Temporal contratado  a través de empresas especializadas - Mujer  -Total Person
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C8T, Temporal contratado  a través de empresas especializadas - Hombre  - Total Pers
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6MN, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Producción- Profesional Tecn
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6HN, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Producción- Profesional Tec
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6ME, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Producción- Profesional Tecn
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6HE, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Producción- Profesional Tec
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6OM, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Producción- Obrero
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6OH, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Producción- Obrero
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6DM, Aprendices y pasantes (Ley 789 de 2002) - Mujer  - Administrativo
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6DH, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Administrativo
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6TM, Aprendices y pasantes (Ley 789 de 2002) - Mujer  -Total Personal Ocupado
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R6TH, Aprendices y pasantes (Ley 789 de 2002) - Hombre  - Total Personal Ocupado
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C9N,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólo
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R1C10N,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnól
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C9E,Total Personal Ocupado  - Mujer -  Producción - Producción - Profesional Tecnólo
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R2C10E,Total Personal Ocupado  - Hombre -  Producción - Producción - Profesional Tecnól
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R5C1,Total Personal Ocupado  - Mujer -  Producción - Obrero
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R5C2,Total Personal Ocupado  - Hombre -  Producción - Obrero
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R5C3,Total Personal Ocupado  - Mujer -  Producción - Administrativo
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R5C4,Total Personal Ocupado  - Hombre -  Producción - Administrativo
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C9T,Total Personal Ocupado Mujer
EAM,2009,EAM_2009.zip,EAM_2009.dta,C4R4C10T,Total Personal Ocupado Hombre
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R1PT, Salario Integral para el personal permanente -  Producción - Profesional Tecnól
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R1C1, Salario Integral para el personal permanente -  Producción - Obreros
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R1C2, Salario Integral para el personal permanente -  Administrativos
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R1C3,Total Salario Integral para el personal permanente
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R2PT,Sueldos y salarios del personal permanente -  Producción - Profesional Tecnólogo
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R2C1,Sueldos y salarios del personal permanente -  Producción - Obreros
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R2C2,Sueldos y salarios del personal permanente -  Administrativos
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R2C3,Total Sueldos y salarios del personal permanente
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R3PT,Prestaciones sociales del personal permanente - Producción  - Profesional Tecnól
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R3C1,Prestaciones sociales del personal permanente - Producción  - Obreros
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R3C2,Prestaciones sociales del personal permanente - Administrativos
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R3C3,Total  Prestaciones sociales del personal permanente
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R4PT,"Sueldos, salarios y prestaciones sociales del personal contratado directamente"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R4C1,"Sueldos, salarios y prestaciones sociales del personal contratado directamente"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R4C2,"Sueldos, salarios y prestaciones sociales del personal contratado directamente"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R4C3,"Total  Sueldos, salarios y prestaciones sociales del personal contratado directa"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R5PT,"Cotizaciones patronales obligatorias, salud, ARP y pensión del personal ocupado"
EAM,2009,EAM_2009.zip,EAM_2009.dta,C3R5C1,"Cotizaciones patronales obligatorias, salud, ARP y pensión del personal ocupado"
